id_compra,sexo_biologico,idade_cliente,regiao_cliente,categoria_produto,preco_unitario,quantidade,total_compra,tempo_entrega,avaliacao
26f82e54-76e6-4705-a8b9-7c75f66b94c3,Feminino,29,Sul,Casa e Mobílias,583.53,1,583.53,15,1
0bf2d913-59d8-4226-b65f-7c0e8db17af2,Feminino,37,Centro-Oeste,Beleza e Cuidados Pessoais,155.71,2,311.42,8,4
cf9e8630-c976-4369-9993-61f233eb677f,Masculino,29,Nordeste,Beleza e Cuidados Pessoais,241.28,2,482.56,8,4
387063d6-9137-4fea-9d52-d736de2f26c2,Feminino,27,Nordeste,Eletrônicos,1695.56,6,10173.36,12,5
3a69628e-6797-4d87-8255-311f2e2114e6,Masculino,32,Sul,Brinquedos,107.75,6,646.5,13,3
034b12fd-d02a-406e-8508-886691906f14,Masculino,15,Sul,Alimentos e Bebidas,47.65,3,142.95,8,1
8550806b-0e92-47ac-9b42-9ea0370f37cf,Feminino,33,Nordeste,Eletrônicos,1454.25,5,7271.25,9,5
5e5bae20-309a-4c15-ad96-ead5e947989a,Feminino,29,Nordeste,Papelaria e Escritório,167.97,5,839.85,7,5
44edf974-8e8e-44b0-9d13-0138ecc9b28a,Feminino,19,Sul,Brinquedos,362.27,7,2535.89,5,2
cf4bdac9-dfb7-4e5e-a04f-82aaf59a7449,Feminino,31,Sudeste,Papelaria e Escritório,200.69,5,1003.45,10,2
4d22f95a-1d2f-4bf2-9e00-2125b3a7310d,Feminino,22,Sul,Casa e Mobílias,793.95,2,1587.9,14,4
b7df1efe-5946-444a-909b-0b90545603a6,Masculino,32,Centro-Oeste,Beleza e Cuidados Pessoais,49.28,3,147.84,6,5
ea379db0-90d2-4f76-95df-ee3ed1816561,Masculino,44,Centro-Oeste,"Roupas, Calçados e Acessórios",585.56,5,2927.8,12,2
6bbdb7fc-eb74-4365-9cb5-087e6acec954,Masculino,48,Sudeste,Alimentos e Bebidas,238.19,6,1429.14,9,4
d47ee776-ed83-402f-a9b0-e16c797aad41,Masculino,34,Centro-Oeste,Casa e Mobílias,835.01,7,5845.07,13,3
fc7dfd78-85d6-4381-9f33-a6c44836f9aa,Feminino,25,Nordeste,Ferramentas e Construção,245.72,7,1720.04,19,1
b316b704-662e-415e-ae0c-3d193bed25a9,Masculino,39,Sul,Eletrônicos,1712.78,6,10276.68,9,2
9d7edd2c-9ffa-4152-8f50-36cc0f943039,Feminino,29,Nordeste,Eletrônicos,1025.12,1,1025.12,13,5
fe3c05f7-267e-47e1-92c5-6b9431ffbf62,Feminino,32,Centro-Oeste,Alimentos e Bebidas,164.29,1,164.29,11,5
7639f3b9-3636-4d59-8af1-68e483addd23,Feminino,26,Sudeste,Beleza e Cuidados Pessoais,185.24,6,1111.44,7,5
c809cc3f-109c-4684-bb84-ae8b9326ca38,Feminino,29,Sudeste,Brinquedos,144.51,4,578.04,11,4
db673693-762b-4c5b-adbd-a8178b924514,Feminino,25,Norte,Brinquedos,30.55,1,30.55,6,5
0edcb886-5451-41d5-8af0-511b80cc0f97,Feminino,27,Sudeste,Livros,198.2,2,396.4,7,5
f9e19564-7f72-4133-b827-fa1b0cbd3cf7,Masculino,32,Nordeste,"Roupas, Calçados e Acessórios",685.56,3,2056.68,9,4
fdcbfe17-8d4f-42da-9e61-83dd8b989842,Feminino,32,Sul,Esporte e Lazer,419.47,1,419.47,11,1
cf258603-f18f-4b35-8403-62dd62718acc,Masculino,40,Sudeste,Alimentos e Bebidas,124.69,1,124.69,3,5
6d79a739-6b63-4105-8eb5-be3a86e10aaf,Masculino,37,Norte,Casa e Mobílias,174.83,4,699.32,14,1
1ba17332-e56e-4f7c-abd3-e965fea3778f,Feminino,28,Sudeste,Eletrônicos,1100.78,1,1100.78,8,2
24ea316a-189a-4b3b-a34c-c017cd159d6e,Masculino,19,Centro-Oeste,Beleza e Cuidados Pessoais,174.02,6,1044.12,10,4
43733ffd-deb3-4df1-8b58-37068405bfbc,Feminino,19,Centro-Oeste,Esporte e Lazer,243.52,2,487.04,10,5
f2b67ee0-cbe3-412d-ba0f-fd62a79487f8,Feminino,27,Sul,Papelaria e Escritório,184.75,2,369.5,11,5
cbb8a9c3-179e-4840-b074-0dcaacec4d9e,Feminino,30,Norte,Beleza e Cuidados Pessoais,140.06,5,700.3,11,4
aaaaf99b-61d4-4e7d-8ca5-6eb92c04158c,Masculino,30,Nordeste,Eletrônicos,246.77,5,1233.85,4,5
35470069-e833-4788-98f4-814ef2437166,Masculino,35,Centro-Oeste,Papelaria e Escritório,146.94,1,146.94,10,1
523a049f-c4d2-4687-95c2-8d81f6975abf,Feminino,39,Sul,Livros,262.93,3,788.79,5,5
17f5115b-722c-4219-9c7d-30c30ce95077,Masculino,28,Nordeste,Livros,48.16,2,96.32,8,1
56cdc5b4-dc8f-42c5-813e-fddfeeb86895,Feminino,42,Centro-Oeste,Eletrônicos,1169.6,5,5848.0,9,2
6b4c7bad-5476-464a-b859-c7a88387c2dc,Feminino,34,Sudeste,Livros,154.2,4,616.8,5,3
3a2a4578-7714-4d07-8faa-eab874556320,Feminino,38,Sudeste,Brinquedos,355.48,3,1066.44,9,5
5bf73803-d393-4a64-a8e5-1db1494ec020,Masculino,37,Nordeste,Alimentos e Bebidas,330.15,4,1320.6,6,4
2e031fbd-bde2-4c24-929c-7d99984dd557,Masculino,38,Sudeste,Casa e Mobílias,56.92,4,227.68,20,1
bc7c7604-f517-4a76-8420-1f3a2408a0c2,Feminino,24,Sudeste,Beleza e Cuidados Pessoais,204.45,1,204.45,10,3
a07e4063-d8a6-40d9-9818-66abcaa07ab8,Masculino,26,Centro-Oeste,"Roupas, Calçados e Acessórios",1130.75,7,7915.25,11,4
4db40f5f-fda4-4226-9330-7ad612a8861b,Masculino,21,Nordeste,Beleza e Cuidados Pessoais,186.09,5,930.45,9,2
f2f4d2a1-a1ed-49db-872c-a6c35e24422f,Feminino,42,Nordeste,Alimentos e Bebidas,214.38,3,643.14,10,1
d782b7b4-fd80-47f0-b6b7-0d71633901b9,Feminino,30,Sul,Papelaria e Escritório,259.16,1,259.16,15,4
ef5cb564-5746-45a3-9324-1ddb9460611d,Feminino,21,Sudeste,Eletrônicos,1888.85,7,13221.95,9,1
b4f66bea-c7a3-41b3-86f9-244396ddba03,Feminino,33,Sul,Eletrônicos,2059.4,6,12356.4,3,5
d73cc71a-645b-4e59-b0a7-3b2ef48b1bab,Masculino,36,Norte,Beleza e Cuidados Pessoais,34.47,1,34.47,11,5
ff943246-b957-481d-bc81-d349c5b2f80d,Feminino,38,Sul,Ferramentas e Construção,681.19,4,2724.76,15,4
3e04a7d0-c373-49cc-9420-f40b3095cc0b,Feminino,26,Sudeste,Brinquedos,309.48,2,618.96,6,5
60956f26-4e4f-4c33-9ed2-620103c2f62c,Masculino,19,Sudeste,Beleza e Cuidados Pessoais,156.74,3,470.22,15,3
e2204572-84ec-4a9d-a631-4de6c2d1c85e,Feminino,27,Nordeste,Papelaria e Escritório,169.28,7,1184.96,11,2
5f4c9805-02c8-4e53-9f9e-e90f93f3cb76,Feminino,27,Centro-Oeste,Ferramentas e Construção,213.28,5,1066.4,16,2
ee960bcc-fd0e-4824-b944-9f3760d927c8,Feminino,37,Sudeste,Eletrônicos,1163.74,2,2327.48,11,3
f5dac934-a741-420f-bb12-857a787d53b3,Feminino,36,Sudeste,"Roupas, Calçados e Acessórios",769.94,10,7699.4,10,5
e4301d5f-7a5b-4296-8839-19ad249e8f10,Feminino,22,Sudeste,Beleza e Cuidados Pessoais,123.12,6,738.72,9,3
25a287a4-cbeb-40bd-a7c2-7133904915ee,Masculino,48,Nordeste,Ferramentas e Construção,647.47,2,1294.94,13,4
56c3c3ee-4d52-4342-9053-913682649999,Masculino,37,Centro-Oeste,Casa e Mobílias,837.85,2,1675.7,18,4
ac334ab5-2d3c-44b5-b2c9-06e50633eaa6,Feminino,34,Sul,Beleza e Cuidados Pessoais,248.47,7,1739.29,6,5
e4cf1899-4497-415f-879a-131f420261e3,Feminino,33,Nordeste,"Roupas, Calçados e Acessórios",40.58,3,121.74,2,5
59991a83-a625-4f7a-959c-b7d300153468,Feminino,35,Nordeste,Beleza e Cuidados Pessoais,141.53,6,849.18,3,2
be59ed10-4ea0-4953-b751-89e671064a2d,Feminino,36,Sul,Livros,165.79,8,1326.32,13,5
f479788f-5c87-411e-813d-07799f5515bd,Feminino,28,Nordeste,Beleza e Cuidados Pessoais,65.7,2,131.4,6,4
655e7cb5-9d4e-4be2-915e-4c9c1e1e814a,Feminino,28,Sul,Beleza e Cuidados Pessoais,190.64,1,190.64,5,2
4d5795c0-207b-4578-835e-2b59aa8773b9,Feminino,34,Nordeste,Eletrônicos,545.97,2,1091.94,11,4
22ab0003-0ed3-4295-a5c0-2bf2c5528a50,Feminino,37,Norte,Casa e Mobílias,667.03,1,667.03,9,3
86b4ef1f-de96-4f8e-8731-2a7f520bfa78,Feminino,34,Sudeste,Papelaria e Escritório,210.77,8,1686.16,14,1
a2eca51f-2595-47e4-9a84-8d833f7cf0e6,Feminino,24,Sul,Alimentos e Bebidas,191.11,5,955.55,5,1
803adc65-6caf-499f-bf4d-b37eee33324b,Feminino,28,Norte,Ferramentas e Construção,518.56,4,2074.24,14,2
9a459838-7004-4fc0-8678-60c909791e05,Masculino,43,Centro-Oeste,Eletrônicos,940.32,3,2820.96,12,5
3b559541-5998-46ab-9578-3419ebe2d1c2,Masculino,38,Nordeste,Casa e Mobílias,213.12,1,213.12,13,5
4f173a17-e12f-4813-abd4-6f44f0ca69f1,Masculino,27,Centro-Oeste,Beleza e Cuidados Pessoais,150.87,1,150.87,13,1
adc8f706-9059-4fe4-a3f5-9aabefef5b02,Feminino,20,Sudeste,Casa e Mobílias,429.23,1,429.23,15,1
cea51752-e994-4391-8b36-2822be179f97,Masculino,29,Nordeste,Casa e Mobílias,1038.0,1,1038.0,14,3
a338bb2f-5380-4e01-9a77-a6bed21e5157,Masculino,44,Sudeste,Alimentos e Bebidas,180.35,6,1082.1,8,2
cae7b854-ba95-4fcf-9505-01630d5e020d,Feminino,36,Sul,Beleza e Cuidados Pessoais,118.36,5,591.8,9,4
06840556-65cf-4830-809b-6fa127dd3b05,Masculino,16,Centro-Oeste,Livros,387.6,2,775.2,8,5
1d09cebc-e2ab-4319-9b11-076233c8cf0d,Feminino,26,Sudeste,Eletrônicos,730.54,6,4383.24,7,5
97d1a5c4-e105-4f05-a29b-cff4b0216da8,Masculino,37,Sudeste,Casa e Mobílias,1475.01,3,4425.03,15,2
14c87bbd-d222-4f88-a69b-1f423ab7f2c0,Masculino,41,Sul,Esporte e Lazer,576.69,1,576.69,6,2
9c29f861-1ba0-4bdc-a3d1-a33c214a4a46,Feminino,31,Centro-Oeste,Beleza e Cuidados Pessoais,96.03,9,864.27,8,4
cf6e50eb-2a1e-414f-9030-0e70b6531076,Masculino,36,Sudeste,Ferramentas e Construção,276.39,3,829.17,12,4
3a273398-7c8a-44db-9324-54b67aa40dfd,Masculino,33,Sudeste,Livros,257.68,2,515.36,8,4
207b667b-02f9-4c4f-b694-afeef4b5e139,Feminino,30,Norte,Casa e Mobílias,61.29,2,122.58,11,2
f4e612c8-c21f-4a79-a970-430a09f66d6f,Feminino,26,Nordeste,Beleza e Cuidados Pessoais,28.62,4,114.48,3,5
f35cc5e1-3a71-455f-957b-34e12d84f3e1,Masculino,32,Sul,Casa e Mobílias,765.67,7,5359.69,13,2
ba4406ff-c585-4979-94e0-dbbb01c992b5,Feminino,23,Sul,Beleza e Cuidados Pessoais,223.66,4,894.64,11,1
f774dce5-f95d-4c12-8c99-cbb82803d2d8,Masculino,45,Nordeste,Brinquedos,143.49,3,430.47,9,5
45e43ac3-c92d-4601-b923-3cacb8233e41,Masculino,39,Sul,Beleza e Cuidados Pessoais,14.52,1,14.52,9,1
5d5e882b-e254-4bae-912e-80f438319ead,Feminino,26,Sudeste,Eletrônicos,1777.78,4,7111.12,9,3
7b64d0d5-a2bf-4857-a4f3-1f1f15c7896f,Feminino,27,Sudeste,Eletrônicos,1770.69,2,3541.38,5,4
998085de-c1c9-4927-a0ac-651114694a4a,Feminino,17,Sudeste,Eletrônicos,1598.31,5,7991.55,14,3
b278b873-282f-4199-a1b9-d671771e2a63,Feminino,33,Norte,Esporte e Lazer,212.16,5,1060.8,8,5
1c0d0732-b7c4-47c0-8c20-f4c4c0a42d00,Feminino,28,Sudeste,"Roupas, Calçados e Acessórios",867.18,8,6937.44,14,5
8d7cdeb1-37e3-4805-86a8-de8715ba8d67,Feminino,23,Nordeste,"Roupas, Calçados e Acessórios",185.1,6,1110.6,8,1
1185a5a4-2ecc-4a01-9efc-aef086866ea0,Masculino,35,Centro-Oeste,Esporte e Lazer,646.42,6,3878.52,11,4
592f171d-add6-4a2e-8ae3-84f48efdbfc2,Feminino,23,Nordeste,Papelaria e Escritório,5.89,2,11.78,11,2
e1c7dd75-1923-4020-9742-0045f46b2cab,Masculino,33,Nordeste,Ferramentas e Construção,165.63,2,331.26,14,2
5f3a339a-d4e6-4aa2-a31f-c5fc448e5cc5,Masculino,37,Nordeste,Eletrônicos,983.52,2,1967.04,4,5
d72a3a74-d58b-4de4-815a-715f1e7bb06d,Masculino,25,Sudeste,Beleza e Cuidados Pessoais,175.56,3,526.68,6,3
4f791d73-543f-4cb7-b98e-ae25c3405890,Masculino,36,Sudeste,Eletrônicos,575.65,10,5756.5,3,1
6ff1264c-3431-4d1a-9185-11abb003238d,Feminino,21,Sul,Eletrônicos,321.9,4,1287.6,6,5
00f2b6f1-e925-4046-bb8b-79ad5b027abe,Feminino,25,Nordeste,Eletrônicos,1296.31,1,1296.31,6,5
262d7a9c-4cdd-42bc-a0ca-fbc08a38bbca,Feminino,26,Centro-Oeste,Eletrônicos,1600.32,1,1600.32,7,5
4022ad1a-8706-4fc1-9e10-5cc51b7f1f04,Masculino,38,Sudeste,Casa e Mobílias,1141.77,8,9134.16,16,2
a17b7062-0b1f-4d76-a49e-ad3c721c76fd,Masculino,39,Sudeste,Casa e Mobílias,658.26,5,3291.3,17,3
74e864ed-1a98-4004-b59c-20ea7d5603a9,Masculino,41,Sul,Casa e Mobílias,1310.29,6,7861.74,14,3
87d76ad4-3feb-49f5-9fba-0eb89fc47a6b,Masculino,37,Sudeste,"Roupas, Calçados e Acessórios",658.87,4,2635.48,12,1
9b3fe4e8-c840-4523-a9d2-b35e2d0bdef9,Feminino,22,Sudeste,"Roupas, Calçados e Acessórios",313.92,6,1883.52,12,4
b9d7acd7-f5cf-4a09-adbc-c617fa304af7,Feminino,23,Sudeste,Ferramentas e Construção,819.05,1,819.05,14,1
9fc1f32d-9b29-4c9e-a92e-4332831d7659,Feminino,37,Nordeste,"Roupas, Calçados e Acessórios",14.07,3,42.21,4,5
aa53048f-e84c-4abd-a958-9be8dd0c96da,Masculino,33,Norte,Eletrônicos,817.64,3,2452.92,7,5
ef3aa008-3ddd-4b58-82b7-26357f2ec491,Feminino,27,Norte,Beleza e Cuidados Pessoais,31.92,3,95.76,8,2
294fe6b8-0732-4a65-822f-b220ad3d7e90,Feminino,31,Nordeste,Casa e Mobílias,464.86,2,929.72,12,5
1b3dd568-1142-40e7-87ce-b434623e895b,Feminino,15,Nordeste,Eletrônicos,1797.95,2,3595.9,12,5
9797309a-a427-4e5d-ae27-796ae7a5ffc3,Feminino,29,Sudeste,Alimentos e Bebidas,389.07,1,389.07,11,4
b20e6af8-7ef9-49ea-a02b-8b9f25b62a48,Masculino,44,Centro-Oeste,Eletrônicos,608.39,1,608.39,7,2
f75cd64e-81f0-49da-8d81-f0fb6879bfa0,Masculino,40,Sul,Papelaria e Escritório,193.57,7,1354.99,13,3
c64a27be-3333-4613-aeec-4f1366914677,Masculino,23,Nordeste,Casa e Mobílias,432.79,1,432.79,11,5
b684b753-41f7-4d45-8227-c342d7547b17,Feminino,28,Sul,Eletrônicos,2035.2,2,4070.4,8,2
33fb7034-9545-49a2-9876-7ce5e4b7a273,Masculino,42,Centro-Oeste,Livros,115.98,2,231.96,8,4
7c3f9e59-1818-4e22-80f8-59fbe1abb64e,Masculino,34,Centro-Oeste,Esporte e Lazer,802.57,2,1605.14,14,3
aeea795a-9342-4646-ba83-ede6cb8897b7,Masculino,43,Sudeste,Beleza e Cuidados Pessoais,107.34,1,107.34,6,3
b79b2308-b6e0-43d7-922b-cd9d4a9eaf3c,Masculino,40,Sudeste,Brinquedos,213.15,1,213.15,5,5
6f05da9c-cf12-4234-95fa-0f21c5f86183,Feminino,36,Sul,Eletrônicos,447.88,9,4030.92,5,5
c046eb84-4171-465a-af99-fc0ac5d0e596,Feminino,24,Centro-Oeste,Eletrônicos,935.63,5,4678.15,9,5
e583d989-92d8-4e41-9c26-4287032cbba8,Masculino,29,Centro-Oeste,Alimentos e Bebidas,323.07,7,2261.49,9,3
dbbc4c23-716d-447a-b649-9f27ae06a035,Masculino,35,Nordeste,Beleza e Cuidados Pessoais,242.19,3,726.57,9,4
8a2be66e-0759-4ede-b3bd-d23ef05267e6,Feminino,30,Norte,Esporte e Lazer,708.34,2,1416.68,11,3
9de29f49-92e4-48dc-99b6-c6987f0b39bd,Masculino,46,Nordeste,Eletrônicos,1366.43,1,1366.43,8,4
a185d1a1-ac61-4859-b86b-6d13934158a1,Masculino,40,Nordeste,Beleza e Cuidados Pessoais,182.51,1,182.51,7,4
4a563ec5-428a-42ed-8c4c-90156655dd00,Masculino,31,Centro-Oeste,Eletrônicos,1720.21,7,12041.47,10,5
8813d486-c6ef-4a1f-8a6f-b3a86d175751,Masculino,22,Sul,Casa e Mobílias,1158.18,1,1158.18,15,3
afa94da1-350b-4cac-8abf-1b27a84cac6e,Feminino,31,Sudeste,Esporte e Lazer,114.25,8,914.0,12,4
e7aabad1-939b-4997-923e-24df3f0cae0b,Feminino,30,Sudeste,Beleza e Cuidados Pessoais,151.22,1,151.22,6,3
12846503-3d71-41ea-b2b3-05f9ad17c932,Masculino,48,Sul,Esporte e Lazer,289.82,2,579.64,13,3
4c991125-a6d5-48f7-b2c6-b1cce61274b4,Masculino,29,Sudeste,Eletrônicos,634.51,1,634.51,2,5
42ae1bc9-26d0-4827-895b-5f7d3f517b5d,Feminino,30,Sul,Livros,416.69,4,1666.76,8,5
e8785d75-acb9-4efe-92b2-6c7742e47035,Feminino,27,Centro-Oeste,Papelaria e Escritório,165.95,1,165.95,13,1
7d9e2dcd-38b4-4cb4-8fed-12ad93976b95,Feminino,22,Sudeste,Brinquedos,141.79,2,283.58,9,4
a0fe68c3-8af3-4e65-8215-e712cef50488,Feminino,21,Nordeste,Eletrônicos,1174.57,4,4698.28,11,4
1645d966-33fc-4a54-9df0-ca8c41b32765,Masculino,33,Norte,Beleza e Cuidados Pessoais,44.11,2,88.22,12,4
87809f2e-48a7-47be-995d-84a437f7fe71,Masculino,45,Nordeste,Beleza e Cuidados Pessoais,131.39,2,262.78,10,4
06ebea0b-562c-4db9-9dfb-4fdd5b43e8e9,Feminino,19,Sudeste,Brinquedos,372.24,2,744.48,10,2
1d7ad86d-b665-4e82-a4f2-42f50062769d,Masculino,26,Sudeste,Eletrônicos,730.32,7,5112.24,6,5
5f172d24-b41d-4be5-a537-cc372aaacdef,Feminino,30,Sul,Beleza e Cuidados Pessoais,79.36,2,158.72,10,5
143340f7-c0d0-4b3f-8a2b-d15b01d8f754,Feminino,29,Sudeste,Esporte e Lazer,605.16,7,4236.12,10,4
c3391c3c-4d47-4506-b13b-bf18d56cca68,Feminino,37,Nordeste,Papelaria e Escritório,145.32,1,145.32,9,5
c6c2fb3a-f9a5-49f7-8d92-a8f8c90998b7,Masculino,48,Centro-Oeste,Esporte e Lazer,749.42,1,749.42,11,5
8aa0faf9-0a3f-422f-8f6f-5ad86c869298,Feminino,39,Centro-Oeste,Livros,27.5,10,275.0,9,3
81b68c33-9475-4421-ac19-63ad87ee73ac,Masculino,37,Nordeste,Esporte e Lazer,813.97,4,3255.88,5,5
812372fe-6422-415b-a092-413b7be1b7ee,Feminino,38,Sul,Esporte e Lazer,402.53,3,1207.59,12,4
ab1ab0f9-0d5d-4757-b9aa-124f86738de7,Feminino,15,Sudeste,"Roupas, Calçados e Acessórios",543.35,6,3260.1,10,3
974eb0ee-2316-4e8b-b7fa-897ac0d79e8d,Masculino,26,Nordeste,Esporte e Lazer,264.45,6,1586.7,10,2
f9811a19-8f55-47cd-801a-e0afef38045e,Feminino,27,Nordeste,"Roupas, Calçados e Acessórios",785.28,3,2355.84,7,5
97ec9f26-98d1-45e9-ba82-5683e003f94e,Feminino,27,Sul,Esporte e Lazer,435.46,2,870.92,9,3
c5cf0b6b-5ec1-4a4c-92c6-4a73d8c09acd,Masculino,48,Sudeste,Alimentos e Bebidas,164.04,3,492.12,15,4
213f8553-774a-4dcc-8f54-cfb5c53649d9,Masculino,37,Centro-Oeste,"Roupas, Calçados e Acessórios",1098.77,6,6592.62,10,2
3101a4e0-bf55-425c-aada-5c361b0e19b6,Masculino,28,Nordeste,Eletrônicos,1454.21,4,5816.84,11,2
bbaaa68f-0d55-46ba-a0aa-801e2c090552,Masculino,31,Sudeste,Casa e Mobílias,722.88,4,2891.52,13,5
c5e9b0d0-dbc1-44e5-9e49-101c75a0e6b9,Masculino,33,Sudeste,Casa e Mobílias,52.05,6,312.3,15,1
59eebc91-7735-4361-8ec1-30c5376ebefc,Feminino,26,Sudeste,"Roupas, Calçados e Acessórios",303.02,5,1515.1,16,3
e1d3868b-4800-474b-8650-568a764fb0da,Masculino,36,Sudeste,Eletrônicos,1868.56,4,7474.24,6,5
493c4166-993b-44f6-a107-27538fbb73e4,Masculino,30,Nordeste,Alimentos e Bebidas,106.26,1,106.26,11,5
0c7f0674-8d75-4f16-ae55-9ecc2d61f963,Feminino,35,Nordeste,Eletrônicos,592.72,3,1778.16,5,2
dcc74f93-8f75-4072-bf2e-26a0ed0bf662,Masculino,50,Sudeste,Ferramentas e Construção,683.88,6,4103.28,16,3
e480c4b4-3c66-467e-a92a-56d606242985,Feminino,26,Sudeste,"Roupas, Calçados e Acessórios",1065.7,7,7459.9,5,1
59de883a-ad00-436d-9e85-4f87f1dcef0b,Masculino,41,Centro-Oeste,Papelaria e Escritório,159.96,10,1599.6,11,4
8bf04a23-4f10-47fc-b849-0a9a1a202101,Masculino,32,Sudeste,Livros,208.6,8,1668.8,13,5
8f8267e8-ecae-4f48-9e00-aea0ff95c016,Feminino,34,Sudeste,Esporte e Lazer,169.92,4,679.68,12,4
67283d17-d8b4-4d53-b20f-2c6feec7e03c,Feminino,21,Sudeste,Beleza e Cuidados Pessoais,121.58,5,607.9,9,1
3f4e9577-9b41-4e9d-91ef-052e35bc3a7a,Feminino,33,Nordeste,"Roupas, Calçados e Acessórios",258.23,3,774.69,8,4
0e32ad1c-1061-4949-8e28-cf4e40b78d33,Feminino,27,Sudeste,Eletrônicos,1487.42,10,14874.2,4,1
bc84944d-d3d0-44f6-bcf5-7590c3cda148,Feminino,32,Sul,Casa e Mobílias,1330.14,7,9310.98,15,1
638d4ce1-1bc6-4c62-adc7-043d51068fee,Masculino,30,Nordeste,"Roupas, Calçados e Acessórios",716.16,2,1432.32,8,1
44cc5a1a-1869-49f2-9055-84fc9fed2284,Masculino,37,Sudeste,Eletrônicos,1485.69,4,5942.76,3,3
693216cc-f1f6-4054-8afa-aa99534b801b,Feminino,40,Centro-Oeste,"Roupas, Calçados e Acessórios",297.64,6,1785.84,8,4
52f37d97-e36b-49db-9555-65e300e6d755,Feminino,33,Sul,Casa e Mobílias,953.89,1,953.89,17,5
d5627be7-1831-4255-a204-649148b9eb65,Feminino,28,Sul,Eletrônicos,1001.35,2,2002.7,13,3
a41cad92-ee04-42bd-a665-79c499a7a408,Masculino,47,Norte,Alimentos e Bebidas,214.35,3,643.05,6,4
3ed75fcf-d0c5-4aa3-8607-ad89ce9832c6,Masculino,35,Nordeste,Livros,307.17,8,2457.36,12,5
b71b2735-2a3c-42bf-9991-5624f378d761,Feminino,40,Nordeste,Livros,192.45,10,1924.5,5,4
82f54770-2890-462c-8972-39c7256f3a07,Masculino,23,Sudeste,Esporte e Lazer,628.21,2,1256.42,14,4
73d38c2f-872d-4413-835e-dbbf0fc12f23,Feminino,30,Sudeste,Alimentos e Bebidas,153.81,2,307.62,10,5
f981b1e0-082d-48b7-a79a-37c4b75d3f77,Feminino,41,Nordeste,Eletrônicos,1663.67,3,4991.01,7,2
8983ab2c-010b-4595-be20-f441cf7d5186,Masculino,28,Sul,Casa e Mobílias,1387.64,2,2775.28,13,1
70ba54a4-505f-4adb-809b-8c563da6bc64,Feminino,27,Sul,Livros,148.46,2,296.92,9,4
546e78f4-353e-415e-8faa-7f90ca7ed89e,Feminino,30,Nordeste,Beleza e Cuidados Pessoais,92.21,5,461.05,8,4
14f5a52f-b8aa-4dbd-8fc0-248e6f7ede00,Masculino,35,Sudeste,Casa e Mobílias,905.0,2,1810.0,15,3
65126011-08ed-409f-9def-dc6ab71ed2a5,Feminino,21,Sudeste,Beleza e Cuidados Pessoais,184.74,3,554.22,10,5
6eefb33a-43a2-4ac9-bb6c-50d5c94ea3be,Feminino,24,Sudeste,Eletrônicos,1999.6,1,1999.6,5,5
7db9e007-f628-456f-ad5f-f311f1bf2b79,Feminino,30,Centro-Oeste,Ferramentas e Construção,523.1,3,1569.3,16,2
5f4caeb1-7929-4c5e-a65c-c225c706d833,Masculino,34,Sudeste,Eletrônicos,905.43,3,2716.29,10,1
a2848cfa-09b6-48a4-8613-32750b1169ec,Feminino,29,Sudeste,Eletrônicos,1333.13,4,5332.52,6,5
86aa7789-8707-49e1-80af-56078006af39,Masculino,37,Nordeste,Casa e Mobílias,1012.57,4,4050.28,12,4
3e68aabc-45a3-4d4b-99c1-9aefdbc8c892,Masculino,32,Nordeste,"Roupas, Calçados e Acessórios",152.6,6,915.6,9,5
f35c682a-adc3-4d14-9145-daba66a55afe,Feminino,36,Sudeste,Beleza e Cuidados Pessoais,137.7,1,137.7,10,3
3f7f059a-abfd-45a8-87e6-31bc98a63254,Masculino,34,Centro-Oeste,Esporte e Lazer,741.28,1,741.28,14,5
fb0037ef-ace0-4cb0-bb40-f5fed0b20203,Masculino,33,Sudeste,Ferramentas e Construção,453.65,8,3629.2,13,2
00e0970e-23a6-4933-ae8f-59f08f62b7ac,Feminino,34,Sudeste,"Roupas, Calçados e Acessórios",1190.11,6,7140.66,14,4
7906d446-399c-4e27-bc3b-eb6516a19d09,Feminino,32,Sudeste,Livros,365.87,2,731.74,9,5
4b986dcf-18e2-4725-8b8a-1dd037abd5d1,Feminino,38,Nordeste,Eletrônicos,1290.41,7,9032.87,8,2
594c7087-de97-4ee7-a73d-baf4096db414,Feminino,27,Sul,Beleza e Cuidados Pessoais,204.28,1,204.28,9,4
3ad6129f-d19f-4e95-904b-869ac4c9e6be,Masculino,36,Sudeste,Esporte e Lazer,304.67,1,304.67,11,4
2e88a1cd-5391-4d16-b650-f3e5c1554af3,Masculino,33,Nordeste,"Roupas, Calçados e Acessórios",1160.76,7,8125.32,14,2
62586639-5ded-48bb-8d25-2216d34ed83e,Masculino,29,Norte,Livros,36.49,5,182.45,11,5
3761f262-bb45-4f50-b749-7cce30c92963,Feminino,25,Sudeste,Esporte e Lazer,860.68,5,4303.4,12,4
7f53deef-a53e-4a8a-bde4-e395a5b563d0,Feminino,25,Sul,Esporte e Lazer,550.72,6,3304.32,13,5
304a0ac4-235e-4b5d-9549-2c8afbb9f544,Feminino,30,Sul,Alimentos e Bebidas,82.73,7,579.11,12,2
2308055a-2084-427b-a062-953041650d3c,Feminino,28,Sudeste,"Roupas, Calçados e Acessórios",1045.92,4,4183.68,15,1
9a38d3b2-7da1-41b6-9dfd-4b1cdc1190dd,Masculino,37,Sul,Esporte e Lazer,648.96,6,3893.76,10,5
